id,split
u3305745134,test
u3305748845,val
u3305751030,test
u330577170,train
u330579721,train
u3305807792,train
u3305840496,train
u3305918126,train
u3305925269,train
u3305925577,train
u3305981926,train
u3305994758,train
u3306006525,val
u33060093,val
u330606813,val
u330609607,train
u330617072,train
u3306210644,train
u330631084,val
u3306315704,train
u3306423543,test
u3306425412,train
u3306485278,test
u33066917,train
u3306722265,train
u3306837836,train
u3306880089,train
u3306894219,val
u3306943245,train
u3306961926,train
u3306975206,test
u3307271882,train
u3307276270,test
u3307280766,train
u3307375551,train
u3307396799,train
u330743859,train
u330745694,val
u3307594009,train
u3307731589,train
u3307805816,train
u3307881361,val
u3307945005,val
u3308131648,train
u3308142276,train
u3308201032,train
u330826792,test
u3308327839,val
u3308352436,train
u3308367485,train
u3308374873,train
u3308531970,train
u3308597723,test
u330860720,train
u3308631945,train
u330867903,train
u3308888424,val
u3308906943,train
u3308920474,train
u3308985015,train
u330904171,test
u330906573,val
u3309095068,train
u3309105596,train
u3309105745,test
u3309110228,val
u3309110927,train
u3309217392,train
u3309230189,train
u3309231103,val
u330930093,train
u3309347867,train
u3309349735,train
u33093630,train
u3309375033,train
u3309418875,train
u3309433862,train
u3309450532,val
u330946326,train
u330949577,train
u3309510923,train
u3309554922,val
u3309751660,test
u33098495,train
u330990389,val
u3309908860,val
u3309914687,val
u330993102,test
u3309943246,train
u33102092,val
u33102525,train
u3310279050,train
u33104659,val
u331048241,train
u3310505366,train
u331056224,train
u331057915,train
u3310628639,train
u3310685269,val
u331068569,train
u3310721342,test
u3310825166,train
u3310826760,train
u331084681,train
u3311033775,train
u3311036150,val
u331120729,val
u3311264367,train
u3311286493,train
u331136088,train
u33113669,val
u3311437198,train
u3311460102,val
u3311526940,train
u3311704200,train
u3311733891,train
u3311736235,train
u331178901,val
u3311798414,train
u3311859063,train
u3311888905,train
u3311907979,test
u3311979433,train
u3312011435,train
u331202983,train
u331214624,train
u331231402,train
u3312317120,train
u331233189,train
u331241198,train
u331244103,train
u3312471467,test
u3312634454,train
u3312648495,train
u331264879,train
u3312870886,val
u3312884329,train
u331291225,train
u3312956960,train
u3313035900,train
u3313067762,test
u331311644,val
u3313126153,val
u33131371,train
u3313143320,train
u3313312856,train
u3313323759,test
u3313348269,val
u3313479215,train
u3313531039,val
u3313603574,train
u33136420,train
u3313654890,val
u3313667909,train
u3313690592,train
u3313698122,test
u3313753544,val
u331379561,train
u3313864528,val
u3313922734,train
u331401687,val
u3314048909,val
u3314140626,train
u3314289248,train
u331434993,train
u3314383418,train
u331441453,train
u3314604871,train
u331464013,test
u3314652765,train
u331475149,train
u3314775459,train
u3314941050,test
u33150122,val
u3315017925,train
u3315092666,train
u33150951,train
u331509925,train
u3315130996,train
u3315154528,train
u3315182226,train
u33152005,train
u3315412219,train
u3315618334,train
u3315627233,val
u3315658770,train
u3315672449,train
u3315693572,test
u3315877454,train
u331604683,train
u331604970,test
u3316115713,train
u3316200181,train
u331620553,test
u3316287402,train
u3316299369,train
u33163058,train
u3316341265,train
u3316358742,val
u3316375781,train
u331639736,train
u33164141,train
u3316533172,train
u3316537828,train
u331658004,train
u3316662021,train
u3316696249,train
u331671266,train
u331672974,train
u331675100,val
u33167774,train
u33167920,train
u3316813046,train
u3316864043,train
u331703548,train
u33170356,train
u3317092708,train
u331716360,train
u3317219857,train
u3317233336,train
u3317236669,test
u3317283711,train
u3317340592,train
u331736271,val
u3317367825,train
u3317376306,test
u3317383055,train
u33173981,train
u33174013,train
u331765022,val
u3317678802,train
u3317681206,train
u33177930,train
u331783175,train
u3317837519,val
u3317856102,train
u331788882,train
u33179310,val
u33179844,val
u3318032914,train
u331803536,train
u3318106251,train
u331813832,train
u331816614,train
u3318185437,train
u3318192802,train
u331825073,test
u331827860,train
u3318305687,train
u3318332379,val
u33184246,train
u3318578529,train
u331877987,train
u3318814588,train
u33188698,train
u3318900925,train
u3318930807,train
u33189473,val
u33189599,val
u331912198,train
u331912537,train
u33191389,train
u3319258853,train
u3319296028,train
u3319316320,test
u3319350172,train
u3319374430,train
u3319452519,train
u33195894,train
u331965814,train
u3319671112,train
u3319680269,val
u3319710298,train
u3319762895,train
u331996606,train
u3320184618,val
u3320188886,val
u33203037,val
u33204897,train
u3320491913,train
u3320554977,train
u3320765140,train
u33209575,train
u3320958415,train
u332106651,train
u3321089739,val
u3321159693,train
u33211808,train
u33211889,train
u3321221956,train
u3321287198,val
u33214408,train
u3321463704,train
u3321655895,train
u3321656436,train
u33216611,test
u332185953,test
u332187003,val
u332188446,train
u332189106,val
u3321898840,train
u3321928664,train
u3322045292,train
u3322364742,test
u3322438176,val
u3322502295,train
u332264734,train
u3322663410,train
u3322693991,train
u3322743345,train
u3322792861,val
u332279509,val
u3323040814,train
u33230870,train
u3323095812,train
u332315952,train
u3323174614,train
u33232200,train
u3323459854,train
u33235204,train
u33235771,train
u332360256,train
u332360644,test
u3323767361,train
u332383854,train
u3323847303,train
u33239421,test
u3324033249,test
u332409737,train
u332441885,train
u3324689194,train
u33248363,train
u33248563,train
u3324920832,train
u33249457,train
u3325580878,val
u3325602822,train
u3325640806,train
u33256849,train
u332587746,train
u332600142,train
u332617373,val
u33262765,val
u3326342519,train
u3326357955,train
u3326486451,train
u3326515513,train
u3326599643,train
u3326670143,train
u3326716984,train
u3326912038,val
u3326941131,train
u3327013882,train
u332714701,val
u332718371,train
u3327300844,train
u332746236,train
u3327468268,train
u33274835,test
u3327593931,val
u33276161,train
u3327953062,val
u33279746,train
u3328012178,train
u33280581,train
u332806955,train
u3328391732,test
u3328555857,val
u332855922,test
u3328791949,train
u3328906445,train
u33290097,train
u3329136211,train
u33294527,train
u33294661,val
u3329558424,train
u332967893,test
u332993870,train
u33300246,train
u3330030749,train
u33300955,train
u33303,train
u333051845,train
u333064814,train
u333070029,train
u33307787,train
u3331049103,train
u333111244,train
u3331191460,train
u3331413095,train
u3331429624,train
u3331526883,test
u3331608135,train
u3331643776,train
u3331681937,train
u3331714493,train
u3331768199,train
u3331875599,val
u3331968809,test
u3332231,train
u3332355647,val
u3332360097,train
u33323771,train
u33323849,test
u333239871,train
u3332409221,train
u333244470,train
u3332447032,train
u33324953,train
u3332580784,train
u3332723773,train
u333279088,train
u333284872,val
u3332934374,train
u3333052551,train
u3333055535,train
u333307669,train
u333314731,train
u333325020,test
u3333256966,train
u333331162,val
u33333620,train
u3333363088,train
u333354104,val
u333366997,train
u3333773200,train
u333388974,train
u333397901,train
u333410580,train
u3334394225,train
u333442035,train
u333466240,train
u3334685577,val
u33348029,val
u3334817769,train
u3334846930,val
u3334855288,train
u3334870503,train
u3334888083,train
u3334959573,train
u333497940,val
u33350175,val
u3335094193,train
u3335151885,train
u333517999,train
u333528246,train
u33353061,test
u3335481377,train
u333553543,train
u3335544083,train
u3335564147,train
u333560966,train
u3335731978,val
u3335748125,train
u333593924,train
u33359546,test
u3336,train
u333600595,train
u333607171,train
u33360722,train
u333618874,test
u3336693958,train
u33367205,test
u3336901401,test
u33370828,train
u3337388352,val
u3337396760,train
u33374761,test
u333785675,train
u333794589,train
u33380514,val
u333817958,train
u33383694,train
u33383970,val
u3339041739,train
u3339117243,train
u333913784,val
u3339171,train
u3339261074,train
u333935142,val
u3339456483,train
u333945812,test
u333953163,train
u333954467,train
u333956600,train
u33395719,train
u333958419,train
u33396367,val
u333965194,val
u333980319,test
u333982951,test
u333988076,train
u33400144,val
u33400255,train
u334002589,train
u334015462,test
u33402081,train
u33402633,train
u3340398172,train
u3340484652,val
u334056230,val
u334072853,val
u334079075,train
u33407950,test
u334080316,train
u33408119,train
u334105990,val
u334107188,val
u3341083694,train
u334108570,val
u334121418,train
u3341278667,train
u3341410066,train
u3341503487,train
u334156886,test
u334162338,train
u334166534,test
u3341766299,train
u334178844,val
u3341947834,train
u3342140236,train
u334217161,train
u334220117,test
u3342213358,val
u3342291731,test
u33423,val
u334236518,val
u33423679,train
u3342412059,train
u3342493186,train
u3342530218,train
u334263857,train
u33426630,train
u3342714070,train
u3342725961,test
u3342748858,train
u334295000,train
u3342968489,train
u3343142385,train
u3343158677,val
u334317918,train
u33432219,train
u3343222966,train
u334344018,train
u33435693,train
u334358044,train
u334359351,train
u3343709397,train
u3343837409,train
u334385278,train
u33439561,train
u334398607,train
u3344020755,train
u3344079263,train
u334415075,train
u3344155571,train
u3344248390,train
u3344253089,train
u3344272719,train
u334430754,train
u3344547027,train
u334461893,train
u3344640587,train
u334470578,val
u3344715928,train
u334479182,train
u3344825140,train
u3344897053,test
u33450325,train
u3345204657,train
u334522546,train
u3345245033,train
u3345300562,train
u3345375477,train
u3345401979,train
u3345402053,train
u334546402,train
u3345514301,val
u3345651075,train
u33456885,test
u33456901,val
u3345761897,train
u3345811655,val
u33458339,train
u3345854116,train
u33458824,val
u3345941951,train
u3345981,val
u334604241,train
u3346087161,train
u33461893,val
u334635978,train
u334636135,train
u3346417421,train
u3346423523,val
u3346529644,test
u3346535337,val
u33466150,val
u334665191,train
u334665816,train
u3346687911,val
u334678478,train
u334694339,train
u334715818,train
u33473521,train
u334739944,train
u334740014,val
u33474655,train
u334747582,val
u3347476660,train
u3347510067,train
u334768270,train
u33477793,train
u334792585,train
u33481728,train
u334843062,train
u3348469479,train
u334856992,train
u334866472,train
u3348693154,train
u334873854,train
u33488987,train
u334894942,val
u3348952347,train
u3349094698,train
u3349143076,train
u334920737,train
u334921284,val
u3349241,train
u334926122,train
u334930037,test
u3349427633,val
u334944709,train
u3349531,train
u33495442,val
u334955469,val
u33496439,train
u334984155,train
u3349885901,train
u3349925638,train
u33499481,train
u33502178,train
u3350218353,val
u33502262,train
u33502398,train
u33504497,val
u3350493279,val
u3350506876,train
u3350581221,train
u335060282,train
u3350676825,train
u3350730472,test
u3350752786,train
u3350788870,train
u335091279,train
u3351034107,train
u3351041295,val
u3351197773,test
u3351345863,val
u3351429311,train
